Date,stock_0_food_beverages_and_tobacco_close_price,stock_10_non-banking_financial_services_close_price,stock_11_real_estate_close_price,stock_12_non-banking_financial_services_close_price,stock_13_it_&_media_close_price,stock_14_it_&_media_close_price,stock_1_energy_and_support_services_close_price,stock_2_basic_resources_close_price,stock_3_basic_resources_close_price,stock_4_banks_close_price,stock_5_banks_close_price,stock_6_real_estate_close_price,stock_7_real_estate_close_price,stock_8_real_estate_close_price,stock_9_non-banking_financial_services_close_price,stock_0_food_beverages_and_tobacco_volume,stock_10_non-banking_financial_services_volume,stock_11_real_estate_volume,stock_12_non-banking_financial_services_volume,stock_13_it_&_media_volume,stock_14_it_&_media_volume,stock_1_energy_and_support_services_volume,stock_2_basic_resources_volume,stock_3_basic_resources_volume,stock_4_banks_volume,stock_5_banks_volume,stock_6_real_estate_volume,stock_7_real_estate_volume,stock_8_real_estate_volume,stock_9_non-banking_financial_services_volume
2023-03-22,13.87,2.74,8.36,20.72,16.19,4.93,7.23,39.66,30.3,8.5,49.85,2.93,1.686,2.71,16.91,1269245.0,10183078.0,1139776.0,919339.0,958689.0,8169844.0,2774428.0,1088575.0,983425.0,980131.0,3849649.0,8443228.0,7183429.0,2149532.0,3482027.0
2023-03-23,14.17,2.76,8.7,20.67,16.77,5.03,7.38,39.94,32.49,8.96,50.99,3.01,1.76,2.91,16.5,779092.0,1838468.0,1120497.0,323571.0,268075.0,2957342.0,777092.0,1272311.0,1071675.0,557139.0,2992447.0,4074435.0,10871489.0,3774499.0,19053667.0
2023-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-26,14.72,2.82,8.94,21.26,17.1,5.38,8.1,41.0,31.95,8.91,51.2,3.13,1.826,2.9,17.0,760461.0,3223760.0,3994968.0,713271.0,608857.0,15231919.0,4877065.0,2569064.0,1021644.0,654660.0,2674256.0,16793652.0,13369089.0,6091934.0,12344142.0
2023-03-27,15.81,2.75,8.78,21.04,17.04,5.27,8.36,40.95,31.98,8.38,51.0,3.1,1.785,2.84,16.5,2967415.0,3746302.0,989916.0,366667.0,779444.0,12385992.0,5857451.0,1792466.0,407640.0,3787133.0,2704794.0,6498143.0,13259580.0,2435200.0,38601011.0
2023-03-28,16.49,2.69,8.74,20.95,17.0,5.3,8.74,40.75,34.33,8.26,49.0,3.07,1.857,2.84,16.22,998466.0,2502778.0,187824.0,367213.0,294388.0,9028633.0,5935448.0,1414630.0,1700381.0,474699.0,3012166.0,4917729.0,26412065.0,3430731.0,10381069.0
2023-03-29,17.5,3.03,8.67,20.98,17.6,5.44,9.38,43.17,35.01,8.47,49.9,3.12,1.865,2.86,16.8,1563390.0,12176837.0,1532846.0,385001.0,1339667.0,11437539.0,7646065.0,2532974.0,1265560.0,1232210.0,4374730.0,5966347.0,13264624.0,1016406.0,10826385.0
2023-03-30,17.5,2.93,8.67,20.89,17.24,5.3,9.05,43.81,34.83,8.49,51.01,3.06,1.833,2.82,16.75,1237676.0,13547364.0,1939395.0,349887.0,2121809.0,13909023.0,9486093.0,2039701.0,832172.0,1516371.0,4419976.0,5492089.0,17514624.0,4774165.0,9529619.0
2023-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-02,17.3,3.0,8.64,21.18,17.75,5.68,9.34,44.5,37.91,8.54,51.5,3.17,1.87,2.9,16.9,347084.0,4822752.0,644406.0,291334.0,346639.0,20026762.0,3025827.0,848548.0,2069415.0,426675.0,1247405.0,7305829.0,5667527.0,1816316.0,3963230.0
2023-04-03,17.47,3.08,8.81,21.26,17.98,5.8,9.62,47.52,38.5,8.89,52.5,3.23,1.951,2.95,17.8,1512863.0,8882684.0,3172068.0,428854.0,939116.0,22729082.0,6583535.0,1789016.0,1526964.0,758118.0,4760144.0,12452352.0,20360071.0,3292094.0,20857695.0
2023-04-04,17.0,3.34,9.11,21.19,17.66,5.73,9.38,46.87,38.42,9.3,52.5,3.44,2.01,3.06,17.58,479987.0,11623969.0,6987052.0,384955.0,393108.0,14943396.0,2029809.0,1232534.0,967971.0,1641232.0,4625917.0,26384300.0,27071547.0,8859844.0,9462442.0
2023-04-05,16.95,3.19,9.02,21.2,17.61,5.73,9.19,46.18,38.89,9.51,53.29,3.39,1.957,3.03,17.47,350513.0,9320778.0,3847776.0,251458.0,196959.0,17757187.0,2434833.0,579851.0,516551.0,2241561.0,3415218.0,12625203.0,16624252.0,6279117.0,7343704.0
2023-04-06,16.53,3.17,8.92,22.99,17.45,5.61,9.19,44.81,40.2,9.5,51.6,3.32,1.929,2.96,17.15,82746.0,8227339.0,2483098.0,1724708.0,232919.0,9244927.0,2227316.0,1073868.0,1479645.0,2008106.0,5141113.0,8264072.0,9713381.0,3965724.0,8147492.0
2023-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-09,16.45,3.4,8.83,22.5,17.26,5.47,9.07,43.68,40.54,9.2,51.7,3.3,1.928,2.93,16.8,129945.0,11241034.0,591416.0,598666.0,3617354.0,7266213.0,1129888.0,709687.0,851391.0,963053.0,730773.0,7181653.0,5824887.0,840745.0,5214974.0
2023-04-10,16.47,3.38,8.89,22.8,17.4,5.57,9.16,44.09,39.8,9.24,51.5,3.35,2.03,2.94,16.82,43067.0,7262575.0,1078376.0,569872.0,300833.0,9017766.0,2348579.0,647624.0,730810.0,553367.0,2929501.0,6594221.0,20352927.0,1825057.0,5106125.0
2023-04-11,17.49,3.39,8.98,23.01,17.53,5.7,9.51,45.43,40.87,9.22,51.69,3.44,2.035,3.0,17.3,634397.0,5591197.0,946769.0,851199.0,309905.0,9429877.0,3455720.0,841154.0,925110.0,422285.0,4667538.0,16482507.0,16497972.0,3436074.0,7000248.0
2023-04-12,16.88,3.37,8.84,23.59,17.57,5.51,9.39,44.8,41.58,9.35,51.1,3.43,1.998,2.99,16.96,612117.0,12144460.0,1450126.0,956683.0,667654.0,11093108.0,3366721.0,821340.0,640814.0,690813.0,3271797.0,15258399.0,10088058.0,5166096.0,5854992.0
2023-04-13,16.98,3.29,8.84,23.99,17.69,5.58,9.6,45.88,41.54,9.39,58.5,3.45,2.02,2.95,16.8,156465.0,3426265.0,1596632.0,1505389.0,398022.0,8731318.0,5428320.0,535492.0,586236.0,626275.0,5632824.0,8937741.0,11353039.0,3082816.0,8067506.0
2023-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-18,17.0,3.33,8.96,23.77,18.25,5.6,9.99,48.72,41.85,10.02,54.6,3.53,2.04,3.0,17.6,610736.0,2557121.0,1520929.0,743471.0,1801115.0,12520160.0,6343711.0,1093699.0,443570.0,2451163.0,5157026.0,13862765.0,6687812.0,8241765.0,11682411.0
2023-04-19,17.01,3.33,9.14,23.72,19.2,5.66,10.13,48.43,42.5,9.98,53.6,3.56,2.04,2.99,17.58,742039.0,4854393.0,4123163.0,463487.0,3960952.0,21845395.0,4845174.0,520647.0,406491.0,656709.0,3187005.0,24112043.0,13320013.0,5468959.0,10244305.0
2023-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-26,17.35,3.31,9.17,23.63,18.65,5.84,10.18,49.99,42.13,9.99,52.4,3.57,2.01,2.95,17.33,286877.0,1698754.0,3337881.0,290843.0,1251329.0,27463876.0,2888228.0,1004374.0,424953.0,1055879.0,8694876.0,8157217.0,10053759.0,6208640.0,5498498.0
2023-04-27,17.4,3.38,9.54,23.92,18.99,5.96,10.74,50.39,41.54,10.18,53.4,3.62,2.05,3.08,18.25,850377.0,3754814.0,7390765.0,679834.0,2148675.0,47097157.0,7165916.0,1318315.0,782876.0,621568.0,4059226.0,22252689.0,16209848.0,12463691.0,16354005.0
2023-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30,17.13,3.33,9.71,23.44,18.66,5.85,10.52,49.71,40.25,10.3,53.81,3.56,2.04,3.08,18.2,226334.0,5758056.0,7815839.0,883399.0,2038103.0,36514234.0,4870472.0,823467.0,814628.0,917561.0,4730223.0,23460186.0,31856681.0,18190137.0,17738603.0
2023-05-01,17.38,3.25,9.39,22.74,18.41,5.73,9.39,47.37,40.54,10.28,53.0,3.43,2.0,3.03,17.91,570760.0,4118878.0,1855174.0,766588.0,609937.0,17759178.0,15332276.0,693195.0,1634866.0,666059.0,4705985.0,9836417.0,12100290.0,4551595.0,12282283.0
2023-05-02,17.4,3.21,9.36,22.63,18.3,5.83,9.42,48.41,40.03,10.38,52.75,3.42,1.95,2.99,18.02,1175939.0,2597149.0,1963778.0,314029.0,348738.0,15313790.0,9158926.0,1039464.0,1619874.0,1549776.0,3676836.0,5102361.0,10828259.0,4779003.0,7364884.0
2023-05-03,17.05,3.18,9.2,22.52,17.88,5.8,9.31,48.27,40.05,10.5,53.11,3.39,1.94,2.96,18.2,110195.0,2596713.0,2131564.0,314478.0,488855.0,13289324.0,9496345.0,647152.0,483396.0,514100.0,4419590.0,6165046.0,8276927.0,1719348.0,11445554.0
2023-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-07,16.74,3.18,9.21,22.3,17.7,5.74,9.09,48.0,41.7,10.31,53.01,3.38,1.931,2.95,17.92,185016.0,1862033.0,1062715.0,470134.0,307032.0,8134435.0,8719054.0,316906.0,788704.0,266787.0,2406878.0,5182901.0,7413779.0,900829.0,8432016.0
2023-05-08,16.9,3.31,9.4,23.18,18.0,5.95,9.75,52.5,44.0,10.36,53.2,3.46,2.01,3.02,18.58,982901.0,5319386.0,1556788.0,535118.0,1007412.0,16216504.0,10543985.0,1643835.0,2232373.0,539796.0,1916070.0,9123466.0,16124493.0,2199982.0,9451363.0
2023-05-09,16.9,3.21,9.25,22.71,17.6,5.8,9.41,50.02,43.8,9.97,52.1,3.38,1.97,3.08,18.65,316009.0,4997182.0,3107103.0,727901.0,933261.0,27605388.0,8163755.0,1002305.0,1059610.0,398864.0,8171892.0,16703847.0,16475365.0,10153785.0,18236928.0
2023-05-10,16.82,3.24,9.36,22.94,17.67,5.88,9.6,52.1,44.3,9.92,52.4,3.42,1.996,3.08,19.29,103233.0,3462086.0,2174818.0,376506.0,342731.0,14651225.0,5722908.0,954020.0,505580.0,979803.0,3810484.0,10399512.0,8520686.0,4596513.0,20352818.0
2023-05-11,16.6,3.2,9.13,22.83,17.15,5.76,9.32,52.1,44.71,10.2,51.81,3.37,1.967,3.01,18.95,518471.0,3165993.0,2424485.0,468316.0,883033.0,12524806.0,6597982.0,551145.0,1679758.0,737203.0,6930593.0,7234864.0,9174740.0,5801709.0,12800565.0
2023-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-14,16.62,3.23,9.12,26.45,17.44,5.78,9.19,52.15,43.97,11.33,52.15,3.38,1.965,2.98,19.2,88709.0,1716678.0,1231813.0,3441065.0,303180.0,10086558.0,8119681.0,430672.0,340908.0,3881646.0,3434279.0,4764082.0,4930559.0,6684818.0,7698176.0
2023-05-15,16.0,3.12,8.93,26.89,17.2,5.56,8.93,50.93,43.5,12.27,52.0,3.29,1.935,2.93,18.8,556107.0,2472357.0,1059255.0,2564916.0,471422.0,15556011.0,7482115.0,801019.0,703626.0,3916386.0,7061126.0,9861434.0,10987021.0,2614435.0,13577109.0
2023-05-16,15.9,3.14,8.9,29.0,17.06,5.59,8.7,49.65,42.94,12.0,52.0,3.28,1.927,2.88,18.94,668023.0,2616584.0,1237508.0,3253461.0,195433.0,15486348.0,10059254.0,813459.0,589371.0,1380721.0,4313342.0,5359237.0,7304381.0,5296689.0,12634639.0
2023-05-17,15.68,3.21,8.57,28.51,17.14,5.5,8.34,48.8,40.7,11.7,52.5,3.15,1.86,2.83,18.4,560615.0,8639157.0,1203390.0,2843096.0,280839.0,8004979.0,5399709.0,442777.0,1462621.0,716876.0,5743529.0,10857624.0,8460033.0,6484978.0,11939329.0
2023-05-18,16.2,3.17,8.54,29.02,17.37,5.48,8.34,48.38,40.24,11.89,51.1,3.2,1.855,2.8,18.6,1283108.0,4600435.0,918863.0,2257278.0,217823.0,12682145.0,5025675.0,428277.0,1218756.0,763756.0,9822209.0,7310440.0,9490677.0,6530710.0,5803264.0
2023-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-21,17.29,3.47,8.57,28.8,17.07,5.5,8.26,48.88,38.8,11.75,51.7,3.2,1.842,2.81,18.52,453299.0,11120818.0,643270.0,1395867.0,141593.0,4535360.0,4378618.0,133381.0,725719.0,452320.0,2683865.0,2874031.0,4798450.0,1826255.0,3286047.0
2023-05-22,16.76,3.9,8.54,27.91,17.09,5.47,8.15,47.93,37.77,11.8,52.0,3.19,1.843,2.79,18.35,161588.0,25315866.0,578309.0,1893305.0,138722.0,9535926.0,5100071.0,357788.0,2781053.0,350685.0,4899499.0,6644537.0,4249174.0,3620460.0,8419812.0
2023-05-23,16.9,3.95,8.54,28.5,17.15,5.55,8.2,47.43,38.25,11.65,52.05,3.21,1.846,2.76,18.3,73573.0,24289612.0,1674529.0,989265.0,204008.0,5965869.0,4386173.0,667771.0,3455106.0,242041.0,2521048.0,3367281.0,3937985.0,8361870.0,5611494.0
2023-05-24,18.0,3.72,8.68,29.3,17.72,5.63,8.5,48.0,38.81,11.93,52.5,3.24,1.88,2.77,18.7,568782.0,17132874.0,541506.0,1253192.0,584092.0,6015878.0,3966565.0,615431.0,823605.0,321945.0,2381811.0,5866741.0,7155816.0,3922834.0,5420961.0
2023-05-25,17.66,4.46,8.67,29.33,17.89,5.7,8.34,47.92,37.94,12.61,52.3,3.25,1.87,2.79,18.57,278865.0,34144615.0,585880.0,2546771.0,894773.0,10968052.0,4760819.0,512392.0,712314.0,1778259.0,3338500.0,6130164.0,9491704.0,2198716.0,3988726.0
2023-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-28,18.0,5.15,8.76,29.96,17.68,5.81,8.25,47.13,37.4,13.21,52.03,3.3,1.9,2.81,18.56,146663.0,27238360.0,853545.0,2925629.0,345610.0,10503971.0,4209854.0,648164.0,875747.0,887846.0,1107433.0,6018569.0,7995603.0,2452452.0,2914265.0
2023-05-29,18.48,5.5,9.21,22.64,17.61,5.77,8.24,47.35,37.8,13.11,51.72,3.37,1.97,2.9,18.76,494536.0,37328026.0,2524367.0,3289414.0,189350.0,5184437.0,5451223.0,560856.0,899732.0,586474.0,3887863.0,17778473.0,20685817.0,9644789.0,4207872.0
2023-05-30,19.11,6.0,9.54,22.41,17.76,5.81,8.5,47.52,39.49,13.2,52.5,3.5,2.01,2.98,19.07,373406.0,32029826.0,5038931.0,1343255.0,826305.0,32653694.0,7404374.0,1295819.0,969869.0,447055.0,4648615.0,26775845.0,32057690.0,11799954.0,10863679.0
2023-05-31,19.07,6.02,9.45,22.82,17.71,5.7,8.36,47.47,39.19,13.22,52.3,3.49,1.997,2.97,18.94,2387473.0,29596969.0,9203071.0,2218013.0,1837547.0,18709174.0,5755065.0,2274418.0,706524.0,521620.0,5916682.0,28809655.0,26308531.0,11237010.0,10245474.0
2023-06-01,19.0,5.53,9.55,22.9,17.69,5.71,8.37,46.3,38.5,13.3,52.6,3.52,2.07,3.04,19.26,477731.0,20307660.0,1210502.0,1109480.0,183556.0,7393422.0,1952593.0,1486125.0,461246.0,2189505.0,2199588.0,8566493.0,38143433.0,8380033.0,7628534.0
2023-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-04,18.38,2.76,9.49,22.58,17.48,5.9,8.36,44.66,38.0,13.33,52.24,3.57,2.12,3.13,19.3,77133.0,3898194.0,694019.0,1337874.0,469110.0,20864398.0,3253106.0,2601432.0,244862.0,407479.0,2772381.0,21839266.0,68606405.0,12272267.0,8266011.0
2023-06-05,18.15,3.31,9.4,21.4,17.65,5.81,8.17,43.12,37.06,13.12,52.05,3.6,2.1,3.05,19.81,672840.0,13058361.0,840337.0,1026456.0,536765.0,54532490.0,3534708.0,2783124.0,696516.0,179160.0,7554999.0,18271329.0,31475331.0,10281044.0,13257377.0
2023-06-06,19.0,3.97,9.56,21.04,18.3,5.85,8.26,43.3,36.05,12.96,52.4,3.64,2.16,3.09,19.78,3623773.0,38434043.0,5402547.0,723091.0,2355949.0,19032069.0,9207485.0,2875931.0,1232539.0,417157.0,3214726.0,30596995.0,67469927.0,10868671.0,6332059.0
2023-06-07,18.64,4.76,9.36,20.12,17.85,5.77,8.15,43.0,34.31,13.0,52.5,3.7,2.1,3.0,19.56,917877.0,38787342.0,2867340.0,1108102.0,1002503.0,14958944.0,4073065.0,5338663.0,2635798.0,1008192.0,5557145.0,30668478.0,30271461.0,9243113.0,6430558.0
2023-06-08,18.83,4.82,9.35,20.2,18.0,5.79,8.3,43.05,34.56,13.0,53.0,3.72,2.1,2.98,19.7,1613588.0,35730389.0,1103182.0,1086281.0,411458.0,7870777.0,3173539.0,1470054.0,1338068.0,567077.0,5384776.0,9374865.0,21725988.0,1930688.0,2812465.0
2023-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-11,18.75,4.61,9.38,20.8,18.3,6.15,8.48,43.54,35.58,13.04,53.23,3.8,2.25,3.05,19.89,390895.0,24258132.0,561772.0,844513.0,531507.0,62341509.0,6083388.0,2199697.0,564723.0,41564.0,2418737.0,15153426.0,51261176.0,6413655.0,3818809.0
2023-06-12,18.99,4.14,9.36,20.9,18.0,6.09,8.52,44.6,35.49,13.42,52.15,3.76,2.21,3.07,19.81,617420.0,9394640.0,591398.0,317604.0,262773.0,20317928.0,2466588.0,1315528.0,135515.0,144849.0,2285410.0,4033200.0,16621915.0,3660686.0,701107.0
2023-06-13,18.97,4.0,9.16,20.4,18.03,6.13,8.54,46.52,35.4,13.35,52.11,3.69,2.21,3.07,19.76,1884746.0,25711059.0,2502086.0,674567.0,686275.0,41587851.0,5826665.0,7419466.0,1078151.0,268040.0,12643815.0,9829704.0,45761790.0,8917855.0,7836851.0
2023-06-14,19.25,3.82,9.2,20.33,17.7,6.06,8.43,45.8,35.9,13.02,52.71,3.65,2.17,3.12,20.0,1635268.0,26436648.0,1387969.0,882626.0,811083.0,35353567.0,3729714.0,2135618.0,913533.0,92578.0,5164617.0,9569975.0,26539013.0,7249782.0,10066332.0
2023-06-15,20.0,3.57,9.21,20.41,17.87,5.93,8.3,44.9,36.02,13.84,53.0,3.59,2.14,3.15,19.88,1165309.0,24719127.0,1837473.0,348197.0,183413.0,20130334.0,2586468.0,1363934.0,939600.0,393425.0,2591201.0,6792346.0,18175000.0,10483139.0,3059370.0
2023-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-18,21.07,3.99,9.21,21.77,17.74,5.95,8.4,45.12,38.5,13.85,52.9,3.61,2.18,3.13,19.93,296961.0,24765787.0,2807014.0,1684732.0,108009.0,9477751.0,2786190.0,1041236.0,3843533.0,1200946.0,2091132.0,5593258.0,9002203.0,3372089.0,1678199.0
2023-06-19,21.05,4.06,9.18,22.28,17.75,5.87,8.31,45.25,38.33,14.07,52.31,3.56,2.12,3.08,19.51,866333.0,29391087.0,3947425.0,1912374.0,345921.0,14737626.0,3420475.0,1537494.0,1162460.0,1698345.0,7702068.0,7288872.0,13028889.0,4385249.0,7720033.0
2023-06-20,21.38,4.56,9.11,21.78,17.61,5.82,8.3,44.96,36.51,14.79,51.96,3.54,2.11,3.03,19.5,275261.0,42679849.0,2288780.0,1010149.0,399158.0,9538099.0,3005935.0,780563.0,726899.0,1095315.0,3654880.0,2423302.0,15375345.0,3523843.0,5072600.0
2023-06-21,21.0,4.35,9.09,21.33,17.48,5.68,8.15,43.71,35.7,14.31,51.6,3.44,2.07,2.97,19.28,443629.0,39588190.0,3184627.0,506747.0,496310.0,12784653.0,2444301.0,1333239.0,860734.0,159566.0,3639648.0,3460014.0,20002770.0,2252373.0,2973768.0
2023-06-22,21.0,4.13,9.0,21.18,17.22,5.66,8.15,44.5,35.97,14.44,51.31,3.5,2.08,2.98,19.18,1468406.0,34754612.0,1922951.0,322771.0,292488.0,13458341.0,3311652.0,609894.0,545567.0,633432.0,2576652.0,2280404.0,8901696.0,2654346.0,3568260.0
2023-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-25,21.0,4.02,8.93,21.26,17.01,5.46,8.07,43.96,35.59,13.96,49.0,3.43,2.02,2.95,18.5,1045891.0,17353597.0,1280604.0,364295.0,242879.0,10784376.0,2718413.0,566387.0,632947.0,741311.0,6099836.0,3230746.0,7818163.0,1745761.0,5768820.0
2023-06-26,21.34,4.22,9.0,21.4,17.06,5.62,8.12,44.55,36.0,14.3,51.0,3.59,2.12,2.95,18.8,1136012.0,28945893.0,7752065.0,496924.0,167614.0,10925213.0,2509349.0,423175.0,272934.0,745036.0,4635525.0,5070621.0,11123690.0,3525082.0,2010977.0
2023-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-04,20.68,4.1,8.92,21.1,17.26,5.52,8.08,44.99,36.4,14.38,49.99,3.56,2.1,2.98,18.59,1184685.0,23893365.0,1832123.0,461620.0,104796.0,7189886.0,2494651.0,802510.0,278816.0,962951.0,5807605.0,6958622.0,15485262.0,1961845.0,1803814.0
2023-07-05,19.8,4.52,8.89,20.35,16.8,5.56,8.08,45.47,37.46,14.08,49.49,3.63,2.1,2.95,18.59,201754.0,35396099.0,3414664.0,645709.0,527346.0,7256320.0,3148665.0,610679.0,326655.0,730134.0,4300714.0,9205922.0,8725081.0,743908.0,5377837.0
2023-07-06,19.2,4.18,8.76,19.69,16.86,5.55,8.0,44.55,36.6,13.85,48.25,3.56,2.08,2.9,18.98,268637.0,36096938.0,1667474.0,838136.0,259286.0,8469186.0,2119070.0,749746.0,256919.0,64788.0,7630363.0,2903272.0,9358890.0,2408710.0,2908813.0
2023-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-09,19.11,3.35,8.44,17.64,16.69,5.3,7.66,43.41,36.0,13.51,47.65,3.37,2.02,2.82,18.06,70632.0,23454281.0,527953.0,915114.0,539585.0,7635318.0,2557779.0,522979.0,804018.0,34800.0,1877964.0,3616462.0,10531127.0,2333536.0,1817821.0
2023-07-10,18.65,3.98,8.5,18.83,16.88,5.43,7.88,44.61,39.0,13.15,48.4,3.43,2.07,2.87,18.75,1718200.0,22888079.0,1923946.0,529329.0,313326.0,5840544.0,1254946.0,540654.0,1236444.0,1417260.0,7645482.0,2075611.0,6745578.0,1545097.0,3662582.0
2023-07-11,18.15,4.04,8.66,18.44,16.9,5.54,8.14,45.82,41.15,13.61,48.89,3.47,2.12,2.87,19.42,1840594.0,31245530.0,2202617.0,433965.0,236807.0,10633072.0,4256004.0,2351589.0,3805451.0,85269.0,6657247.0,5731792.0,16226334.0,2641354.0,6956403.0
2023-07-12,18.24,4.08,9.16,18.49,16.83,5.45,8.06,46.6,40.56,13.63,49.2,3.41,2.09,2.85,19.25,2354438.0,23053779.0,5474480.0,447717.0,62376.0,5604979.0,2276407.0,2374881.0,746616.0,27687.0,4346084.0,3178272.0,10397308.0,1549984.0,4891499.0
2023-07-13,19.0,4.1,9.01,18.66,17.0,5.65,8.68,47.52,40.1,13.79,49.6,3.4,2.06,2.9,19.41,413267.0,17815258.0,867237.0,639425.0,328773.0,12453579.0,14527766.0,2117835.0,717163.0,485504.0,3027149.0,9523666.0,8909813.0,1850791.0,3420802.0
2023-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-16,18.91,3.99,9.1,18.61,17.1,5.59,8.47,48.3,40.6,13.67,49.5,3.45,2.05,2.89,19.43,189740.0,13947193.0,1006705.0,490328.0,223100.0,4381510.0,4928453.0,2348220.0,492276.0,35395.0,453816.0,7057006.0,8541186.0,1530123.0,1248687.0
2023-07-17,19.13,4.17,9.25,18.71,17.73,5.63,8.48,48.31,40.98,13.4,50.0,3.46,2.07,2.88,19.59,1043915.0,26419848.0,1537803.0,327819.0,1587397.0,10113973.0,2038881.0,1027706.0,996156.0,123178.0,7065317.0,11591984.0,27474776.0,2200732.0,3300275.0
2023-07-18,19.2,4.07,9.31,19.11,17.72,5.72,8.57,48.46,40.65,13.41,50.1,3.55,2.11,2.9,19.62,1997041.0,22956134.0,1111540.0,1174167.0,338115.0,8345749.0,2555780.0,674819.0,465509.0,135850.0,4262435.0,9315643.0,13699407.0,1151151.0,4354584.0
2023-07-19,18.99,4.3,9.32,19.15,17.61,5.71,8.5,47.82,40.21,13.34,50.35,3.52,2.09,2.9,19.81,149798.0,71666541.0,1934110.0,409145.0,144600.0,7291259.0,1533560.0,785398.0,216405.0,34281.0,5670090.0,5831771.0,14379388.0,963569.0,3138149.0
2023-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-24,18.63,3.9,9.13,18.88,17.76,5.66,8.4,47.15,38.49,13.99,51.0,3.44,2.05,2.87,19.95,264101.0,36260987.0,610784.0,175566.0,749559.0,6207210.0,734874.0,587034.0,440325.0,255801.0,5157563.0,3141384.0,10942615.0,829936.0,4780540.0
2023-07-25,18.28,3.69,9.04,18.43,17.74,5.56,8.44,47.15,40.7,13.52,51.25,3.38,2.01,2.87,19.68,400074.0,35865942.0,638806.0,518081.0,387458.0,10050183.0,1563155.0,842847.0,1353053.0,168582.0,9738853.0,8006561.0,12050894.0,814093.0,3522855.0
